id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1351581849626136583	1351581849626136583	2021-01-19 22:56:38 Sri Lanka Standard Time	2021-01-19	22:56:38	+0530	336444791	ceylontoday	Ceylon Today		Sri Lanka yet to provide clearance for Indian COVID vaccine    https://t.co/woMpQfNfZd   #lka #SriLanka #COVID19 #CovidVaccine #IndiaFightsCorona #COVID19SL #CoronaVaccine #CoronaVac #coronavirus #VaccinationDrive	en	[]	['https://ceylontoday.lk/news/sri-lanka-yet-to-provide-clearance-for-indian-covid-vaccine']	[]	0	2	4	['lka', 'srilanka', 'covid19', 'covidvaccine', 'indiafightscorona', 'covid19sl', 'coronavaccine', 'coronavac', 'coronavirus', 'vaccinationdrive']	[]	https://twitter.com/CeylonToday/status/1351581849626136583	False		0			6.927079,79.861244,100km					[]				
1351575685769281537	1351575685769281537	2021-01-19 22:32:09 Sri Lanka Standard Time	2021-01-19	22:32:09	+0530	137986331	sjayasiri	Sunil Jayasiri		India awaits regulatory clearance from Sri Lanka for the supply of Indian manufactured COVID-19 vaccines to Sri Lanka @IndiainSL  https://t.co/GotUrKK765	en	[{'screen_name': 'indiainsl', 'name': 'india in sri lanka', 'id': '3222043261'}]	['http://www.dailymirror.lk/top_story/India-awaits-regulatory-clearance-from-SL-to-supply-COVID-19-vaccine/155-204082#.YAcQIt1yghE.twitter']	[]	0	2	3	[]	[]	https://twitter.com/sjayasiri/status/1351575685769281537	False		0			6.927079,79.861244,100km					[]				
1351545641999060993	1351545641999060993	2021-01-19 20:32:46 Sri Lanka Standard Time	2021-01-19	20:32:46	+0530	585497955	vajirasumeda	Vajira Sumedha		#india is waiting #srilankas necessary regulation clearance to supply its #covid #vaccine ! Several SAARC countries will get supply vaccine from tomorrow	en	[]	[]	[]	0	0	1	['india', 'srilankas', 'covid', 'vaccine']	[]	https://twitter.com/vajirasumeda/status/1351545641999060993	False		0			6.927079,79.861244,100km					[]				
1351542740039856129	1351542740039856129	2021-01-19 20:21:14 Sri Lanka Standard Time	2021-01-19	20:21:14	+0530	585497955	vajirasumeda	Vajira Sumedha		#india to supply #covid #vaccine to neighbors ! #srilanka	en	[]	[]	[]	0	0	0	['india', 'covid', 'vaccine', 'srilanka']	[]	https://twitter.com/vajirasumeda/status/1351542740039856129	False	https://twitter.com/IndiainSL/status/1351538054201151490	0			6.927079,79.861244,100km					[]				
1351537459234893824	1351537459234893824	2021-01-19 20:00:15 Sri Lanka Standard Time	2021-01-19	20:00:15	+0530	105020177	lockwoodraina	Raina		Washington state taps Starbucks for help with Covid vaccine rollout. Go WA 🙌  https://t.co/xQUAf8bHys	en	[]	['https://www.nbcnews.com/news/us-news/washington-state-taps-starbucks-help-covid-vaccine-rollout-n1254607']	[]	0	0	0	[]	[]	https://twitter.com/lockwoodraina/status/1351537459234893824	False		0			6.927079,79.861244,100km					[]				
1351435618811723777	1351435618811723777	2021-01-19 13:15:34 Sri Lanka Standard Time	2021-01-19	13:15:34	+0530	2501486737	dineshtheeditor	DINESH the Editor		Covid-19: Four million in UK get their first vaccine  https://t.co/QafVMe5zFV	en	[]	['https://www.bbc.co.uk/news/uk-55710758']	[]	0	0	0	[]	[]	https://twitter.com/Dineshtheeditor/status/1351435618811723777	False		0			6.927079,79.861244,100km					[]				
1351413865716854784	1351413865716854784	2021-01-19 11:49:08 Sri Lanka Standard Time	2021-01-19	11:49:08	+0530	339564751	newsfirstsl	Newsfirst.lk Sri Lanka		Minister Rambukwella said the government is currently in talks with 04 separate COVID-19 vaccine manufacturers.  READ MORE:  https://t.co/sQtj5iefX2	en	[]	['https://www.newsfirst.lk/2021/01/19/covid-19-vaccine-for-sri-lankans-by-end-of-feb/']	[]	1	1	17	[]	[]	https://twitter.com/NewsfirstSL/status/1351413865716854784	False		0			6.927079,79.861244,100km					[]				
1351387958180384768	1351387958180384768	2021-01-19 10:06:11 Sri Lanka Standard Time	2021-01-19	10:06:11	+0530	66329707	dailymirror_sl	DailyMirror		Public announcement on Covid vaccine soon: Health Ministry #COVID19LK #COVID19   https://t.co/KRH7ez6o6C	en	[]	['http://www.dailymirror.lk/breaking_news/Public-announcement-on-Covid-vaccine-soon-Health-Ministry/108-204050']	[]	0	0	6	['covid19lk', 'covid19']	[]	https://twitter.com/Dailymirror_SL/status/1351387958180384768	False		0			6.927079,79.861244,100km					[]				
1351368602302124035	1351368602302124035	2021-01-19 08:49:16 Sri Lanka Standard Time	2021-01-19	08:49:16	+0530	166981201	saksivarnan	Saksi™		#Norway said -- it was NOT changing its policy on the use of #Pfizer and #BioNTech’s COVID-19 #vaccine following reports of deaths in highly frail recipients after the inoculation was given.  USE of Pfizer and BioNTech's #COVID19 vaccine to consider excluding the terminally ill!  https://t.co/BckTBVm1y3	en	[]	[]	['https://pbs.twimg.com/media/EsEGlAVUwAA8z3U.jpg']	0	0	4	['norway', 'pfizer', 'biontech', 'vaccine', 'covid19']	[]	https://twitter.com/saksivarnan/status/1351368602302124035	False		1	https://pbs.twimg.com/media/EsEGlAVUwAA8z3U.jpg		6.927079,79.861244,100km					[]				
1351226918742458373	1351226918742458373	2021-01-18 23:26:16 Sri Lanka Standard Time	2021-01-18	23:26:16	+0530	1328786875151106050	jessica_svd	Jessica Van Dort		Giving part of the harbor in exchange for the covid vaccine is a good thing in my opinion. UNP/JVP trade unions who are protesting this move should just shut up or must be sent to quarantine centers.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/jessica_svd/status/1351226918742458373	False	https://twitter.com/GotabayaR/status/1350823410377519106	0			6.927079,79.861244,100km					[]				
1316032629259431936	1315994891898454016	2020-10-13 20:36:44 Sri Lanka Standard Time	2020-10-13	20:36:44	+0530	342615058	tirukuralkaram	Thaivabalan Balasundaram		@PierrePoilievre Have you consider this year GDP contractions? on this math?! When Covid vaccine? When calling of fresh election.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/TirukuralKaram/status/1316032629259431936	False		0			6.927079,79.861244,100km					[{'screen_name': 'PierrePoilievre', 'name': 'pierrepoilievre', 'id': '242827267'}]				
